form	lemma	POS	morph	treated_token
alienum	alienus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	alienum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
ab	ab	PRE	MORPH=empty	ab
ecclesiae	ecclesia	NOMcom	Case=Gen|Numb=Sing	ecclesiae
Romanae	romana	NOMcom	Case=Gen|Numb=Sing	romanae
communio	communio2	VER	Numb=Sing	communio
-ne	ne2	CONcoo	MORPH=empty	-ne
.	.	PUNC	MORPH=empty	.
reuersi	reuertor	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Dep	reuersi
igitur	igitur	CONcoo	MORPH=empty	igitur
presbyteri	presboter	VER	Mood=Inf	presbyteri
nuntiauerunt	nuntio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	nuntiauerunt
eum	is	PROdem	Case=Acc|Numb=Sing	eum
uenire	uenio	VER	Mood=Inf|Tense=Pres|Voice=Act	uenire
noluisse	nolo	VER	Mood=Inf|Tense=Perf|Voice=Act	noluisse
.	.	PUNC	MORPH=empty	.
secutus	sequor	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=3	secutus
denique	denique	ADV	Deg=Pos	denique
litteras	littera	NOMcom	Case=Acc|Numb=Plur	litteras
caritatis	caritas	NOMcom	Case=Gen|Numb=Sing	caritatis
uestrae	uester	PROpos	Case=Gen|Numb=Sing	uestrae
quas	qui1	PROrel	Case=Acc|Numb=Plur	quas
de	de	PRE	MORPH=empty	de
nomine	nomen	NOMcom	Case=Abl|Numb=Sing	nomine
supradicti	supradico	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	supradicti
Athanasii	athanasi	NOMcom	Case=Nom|Numb=Plur	athanasii
ad	ad2	PRE	MORPH=empty	ad
nos	nos	PROper	Case=Acc|Numb=Plur	nos
dedistis	do	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=2	dedistis
sciatis	scio	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=2	sciatis
his	hic1	PROdem	Case=Abl|Numb=Plur	his
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
quas	qui1	PROrel	Case=Acc|Numb=Plur	quas
ad	ad2	PRE	MORPH=empty	ad
unanimitatem	unanimitas	NOMcom	Case=Acc|Numb=Sing	unanimitatem
uestram	uester	PROpos	Case=Acc|Numb=Sing	uestram
dedi	do	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	dedi
me	ego	PROper	Case=Acc|Numb=Sing	me
cum	cum2	PRE	MORPH=empty	cum
omnibus	omnis	PROind	Case=Abl|Numb=Plur	omnibus
uobis	uos	PROper	Case=Dat|Numb=Plur	uobis
et	et2	CONcoo	MORPH=empty	et
cum	cum2	PRE	MORPH=empty	cum
uniuersis	uniuersus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	uniuersis
episcopis	episcops	NOMcom	Case=Gen|Numb=Sing	episcopis
ecclesiae	ecclesia	NOMcom	Case=Gen|Numb=Sing	ecclesiae
catholicae	catholicus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	catholicae
pacem	pax	NOMcom	Case=Acc|Numb=Sing	pacem
habere	habeo	VER	Mood=Inf|Tense=Pres|Voice=Act	habere
supradictum	supradico	VER	Case=Acc|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	supradictum
autem	autem	CONcoo	MORPH=empty	autem
Athanasium	athanasius	NOMcom	Case=Acc|Numb=Sing	athanasium
alienum	alienus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	alienum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
a	ab	PRE	MORPH=empty	a
communio	communio1	NOMcom	Case=Abl|Numb=Sing	communio
-ne	ne2	CONcoo	MORPH=empty	-ne
mea	meus	PROpos	Case=Nom|Numb=Sing	mea
siue	siue1	CONcoo	MORPH=empty	siue
ecclesiae	ecclesia	NOMcom	Case=Nom|Numb=Plur	ecclesiae
Romanae	romanus	NOMcom	Case=Gen|Numb=Sing	romanae
et	et2	CONcoo	MORPH=empty	et
a	ab	PRE	MORPH=empty	a
consortio	consortio	NOMcom	Case=Abl|Numb=Sing	consortio
litterarum	littera	NOMcom	Case=Gen|Numb=Plur	litterarum
et	et2	CONcoo	MORPH=empty	et
ecclesiasticarum	ecclesiasticus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	ecclesiasticarum
.	.	PUNC	MORPH=empty	.
Quid	quis1	PROint	Case=Nom|Numb=Sing	quid
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
non	non	ADVneg	MORPH=empty	non
sanctitatis	sanctitas	NOMcom	Case=Gen|Numb=Sing	sanctitatis
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
non	non	ADVneg	MORPH=empty	non
ex	ex	PRE	MORPH=empty	ex
metu	metus	NOMcom	Case=Abl|Numb=Sing	metu
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
eueniens	euenio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	eueniens
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
sed	sed	CONcoo	MORPH=empty	sed
Potamius	potamius	ADV	Numb=Sing|Deg=Comp	potamius
et	et2	CONcoo	MORPH=empty	et
Epictetus	epicto	VER	Case=Nom|Numb=Sing	epictetus
dum	dum2	CONsub	MORPH=empty	dum
damnare	damno	VER	Mood=Inf|Tense=Pres|Voice=Act	damnare
urbis	urbs	NOMcom	Case=Gen|Numb=Sing	urbis
Romae	roma	NOMcom	Case=Gen|Numb=Sing	romae
episeopum	epises	NOMcom	Case=Gen|Numb=Plur	episeopum
gaudent	gaudeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=SemDep|Person=3	gaudent
sicut	sicut1	ADVrel	MORPH=empty	sicut
in	in	PRE	MORPH=empty	in
Ariminensi	ariminens	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	ariminensi
synodo	synodus	NOMcom	Case=Abl|Numb=Sing	synodo
continetur	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continetur
audire	audio	VER	Mood=Inf|Tense=Pres|Voice=Act	audire
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
noluerunt	nolo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	noluerunt
.	.	PUNC	MORPH=empty	.
quin	quin1	ADV	Deg=Pos	quin
etiam	etiam	ADV	Deg=Pos	etiam
Fortunatianus	fortunatianus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	fortunatianus
episcopus	episcopus	NOMcom	Case=Nom|Numb=Sing	episcopus
epistulam	epistola	NOMcom	Case=Acc|Numb=Sing	epistulam
eandem	idem	PROdem	Case=Acc|Numb=Sing	eandem
rursum	rursus	ADV	Deg=Pos	rursum
diuersis	diuersus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	diuersis
episcopis	episcops	NOMcom	Case=Gen|Numb=Sing	episcopis
mittens	mitto	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	mittens
nihil	nihil	PROind	Case=Ind	nihil
profecit	proficio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	profecit
.	.	PUNC	MORPH=empty	.
ut	ut4	CONsub	MORPH=empty	ut
autem	autem	CONcoo	MORPH=empty	autem
in	in	PRE	MORPH=empty	in
negata	nego	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	negata
Athanasio	athanasium	NOMcom	Case=Abl|Numb=Sing	athanasio
communio	communio1	NOMcom	Case=Nom|Numb=Sing	communio
-ne	ne2	CONcoo	MORPH=empty	-ne
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
potius	potius	ADV	Deg=Comp	potius
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
onerosus	onerosus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	onerosus
rem	res	NOMcom	Case=Acc|Numb=Sing	rem
-que	que	CONcoo	MORPH=empty	-que
omnem	omnis	PROind	Case=Acc|Numb=Sing	omnem
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
periculi	periculum	NOMcom	Case=Gen|Numb=Sing	periculi
faceret	facio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	faceret
dummodo	dummodo	CONsub	MORPH=empty	dummodo
nihil	nihil	PROind	Case=Ind	nihil
Sardicensi	sardicensis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	sardicensi
synodo	synodus	NOMcom	Case=Abl|Numb=Sing	synodo
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
Athanasius	athanasius	NOMcom	Case=Nom|Numb=Sing	athanasius
absolutus	absoluo	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Pass|Person=3	absolutus
et	et2	CONcoo	MORPH=empty	et
Arriani	arrianus	NOMcom	Case=Nom|Numb=Plur	arriani
damnati	damno	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	damnati
fuerant	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	fuerant
decerperet	decerpo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	decerperet
litterae	littera	NOMcom	Case=Nom|Numb=Plur	litterae
ex	ex	PRE	MORPH=empty	ex
Aegypto	aegyptum	NOMcom	Case=Abl|Numb=Sing	aegypto
omni	omnis	PROind	Case=Abl|Numb=Sing	omni
atque	atque1	CONcoo	MORPH=empty	atque
Alexandria	alexandria	NOMcom	Case=Abl|Numb=Plur	alexandria
missae	mitto	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	missae
admonebant	admoneo	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	admonebant
quoniam	quoniam	CONsub	MORPH=empty	quoniam
quales	qualis1	PROrel	Case=Nom|Numb=Plur	quales
ad	ad2	PRE	MORPH=empty	ad
Iulium	iulium	NOMcom	Case=Acc|Numb=Sing	iulium
pridem	pridem	ADV	Deg=Pos	pridem
de	de	PRE	MORPH=empty	de
reddenda	reddo	VER	Case=Abl|Numb=Sing|Mood=Adj|Voice=Pass	reddenda
exulanti	exsulo	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	exulanti
Athanasio	athanasium	NOMcom	Case=Abl|Numb=Sing	athanasio
communio	communio1	NOMcom	Case=Nom|Numb=Sing	communio
-ne	ne2	CONcoo	MORPH=empty	-ne
erant	sum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erant
scriptae	scribo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	scriptae
tales	talis	PROdem	Case=Nom|Numb=Plur	tales
nunc	nunc	ADV	Deg=Pos	nunc
ut	ut4	CONsub	MORPH=empty	ut
de	de	PRE	MORPH=empty	de
subiectis	subiectus1	NOMcom	Case=Abl|Numb=Plur	subiectis
intellegetur	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	intellegetur
ad	ad2	PRE	MORPH=empty	ad
Liberium	liberium	NOMcom	Case=Acc|Numb=Sing	liberium
datae	do	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	datae
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
de	de	PRE	MORPH=empty	de
tuenda	tueor	VER	Case=Abl|Numb=Sing|Mood=Adj|Voice=Dep	tuenda
.	.	PUNC	MORPH=empty	.
EXPLICIT	explico	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	explicit
.	.	PUNC	MORPH=empty	.
