form	lemma	POS	morph	treated_token
quis	quis?	PROrel	Case=Nom|Numb=Sing	quis
requiescet	requiesco	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	requiescet
in	in	PRE	MORPH=empty	in
monte	mons	NOMcom	Case=Abl|Numb=Sing	monte
sancto	sanctus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	sancto
tuo	tuus	PROpos	Case=Abl|Numb=Sing	tuo
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
simplex	simplex	ADJmul	Case=Nom|Numb=Sing|Deg=Pos	simplex
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
precantis	precor	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	precantis
et	et2	CONcoo	MORPH=empty	et
optantis	opto	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	optantis
ab	ab	PRE	MORPH=empty	ab
eo	is	PROdem	Case=Abl|Numb=Sing	eo
noscere	nosco	VER	Mood=Inf|Tense=Pres|Voice=Act	noscere
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
mores	mos	NOMcom	Case=Acc|Numb=Plur	mores
quod	quis?	PROrel	Case=Nom|Numb=Sing	quod
studium	studium	NOMcom	Case=Acc|Numb=Sing	studium
quse	quis1	PROint	Numb=Sing	quse
uoluntas	uoluntas	NOMcom	Case=Nom|Numb=Sing	uoluntas
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
cohabitaturi	cohabito	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Fut|Voice=Act	cohabitaturi
cum	cum2	PRE	MORPH=empty	cum
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
excelsis	excelsus	ADJqua	Case=Abl|Numb=Plur	excelsis
eius	is	PROdem	Case=Gen|Numb=Sing	eius
et	et2	CONcoo	MORPH=empty	et
caelestibus	caelestia	NOMcom	Case=Abl|Numb=Plur	caelestibus
quieturi	quieo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Fut|Voice=Act	quieturi
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
enim	enim2	CONcoo	MORPH=empty	enim
humilis	humilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	humilis
cuiusdam	quidam	PROind	Case=Gen|Numb=Sing	cuiusdam
animi	animus	NOMcom	Case=Gen|Numb=Sing	animi
nec	nec2	CONcoo	MORPH=empty	nec
mediocris	mediocris	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	mediocris
operis	opus?	NOMcom	Case=Gen|Numb=Sing	operis
admisceri	admisceo	VER	Mood=Inf|Tense=Pres|Voice=Pass	admisceri
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
mereri	mereor	VER	Mood=Inf|Tense=Pres|Voice=Dep	mereri
eiusdem	idem	PROdem	Case=Gen|Numb=Sing	eiusdem
domicilii	domicilium	NOMcom	Case=Gen|Numb=Sing	domicilii
conmunionem	communio1	NOMcom	Case=Acc|Numb=Sing	conmunionem
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
de	de	PRE	MORPH=empty	de
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
quaeritur	quaero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	quaeritur
statim	statim	ADV	Deg=Pos	statim
respondetur	respondeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	respondetur
ut	ut4	CONsub	MORPH=empty	ut
quia	quia	CONsub	MORPH=empty	quia
arduum	arduus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	arduum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
atque	atque1	CONcoo	MORPH=empty	atque
difficile	difficilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	difficile
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
obtinere	obtineo	VER	Mood=Inf|Tense=Pres|Voice=Act	obtinere
.	.	PUNC	MORPH=empty	.
quibus	quis1	PROint	Case=Abl|Numb=Plur	quibus
modis	modus	NOMcom	Case=Abl|Numb=Plur	modis
id	is	PROdem	Case=Nom|Numb=Sing	id
consequendum	consequor	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Dep	consequendum
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
intellegatur	intelligo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	intellegatur
.	.	PUNC	MORPH=empty	.
Dicit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dicit
enim	enim2	CONcoo	MORPH=empty	enim
ad	ad2	PRE	MORPH=empty	ad
id	is	PROdem	Case=Acc|Numb=Sing	id
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
qusesitum	qusesitus	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	qusesitum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
ingreditur	ingredior	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	ingreditur
sine	sine	PRE	MORPH=empty	sine
macula	macula	NOMcom	Case=Abl|Numb=Sing	macula
et	et2	CONcoo	MORPH=empty	et
operatur	operor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	operatur
iustitiam	iustitia	NOMcom	Case=Acc|Numb=Sing	iustitiam
et	et2	CONcoo	MORPH=empty	et
cetera	cetera1	NOMcom	Case=Acc|Numb=Plur	cetera
psalmi	psalmum	NOMcom	Case=Gen|Numb=Sing	psalmi
consequentia	consequor	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	consequentia
.	.	PUNC	MORPH=empty	.
talibus	talis	PROdem	Case=Abl|Numb=Plur	talibus
praeceptis	praeceptum	NOMcom	Case=Abl|Numb=Plur	praeceptis
formatur	formo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	formatur
talibus	talis	PROdem	Case=Abl|Numb=Plur	talibus
monitis	monitum	NOMcom	Case=Abl|Numb=Plur	monitis
instruitur	instruo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	instruitur
cui	qui1	PROrel	Case=Dat|Numb=Sing	cui
ad	ad2	PRE	MORPH=empty	ad
deum	deus	NOMcom	Case=Acc|Numb=Sing	deum
iter	iter	NOMcom	Case=Nom|Numb=Sing	iter
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cui	qui1	PROrel	Case=Dat|Numb=Sing	cui
ad	ad2	PRE	MORPH=empty	ad
sublimitatem	sublimitas	NOMcom	Case=Acc|Numb=Sing	sublimitatem
eius	is	PROdem	Case=Gen|Numb=Sing	eius
ascensus	ascensus	NOMcom	Case=Nom|Numb=Sing	ascensus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cui	qui1	PROrel	Case=Dat|Numb=Sing	cui
in	in	PRE	MORPH=empty	in
aeternis	aeternus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	aeternis
eius	is	PROdem	Case=Gen|Numb=Sing	eius
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
requies	requies	NOMcom	Case=Nom|Numb=Sing	requies
.	.	PUNC	MORPH=empty	.
praeceptum	praeceptum	NOMcom	Numb=Sing|Mood=Ind|Voice=Pass	praeceptum
autem	autem	CONcoo	MORPH=empty	autem
omne	omnis	PROind	Case=Nom|Numb=Sing	omne
breuitate	breuitas	NOMcom	Case=Abl|Numb=Sing	breuitate
collectum	colligo?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	collectum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut4	CONsub	MORPH=empty	ut
memoriae	memoria	NOMcom	Case=Dat|Numb=Sing	memoriae
mandetur	mando?	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	mandetur
ut	ut4	CONsub	MORPH=empty	ut
haereat	haereo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	haereat
animo	animus	NOMcom	Case=Abl|Numb=Sing	animo
ut	ut4	CONsub	MORPH=empty	ut
foris	foris2	ADV	Case=Nom|Deg=Pos	foris
ac	ac1	CONcoo	MORPH=empty	ac
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
publice	publice	ADV	Deg=Pos	publice
priuatim	priuatim	ADV	Deg=Pos	priuatim
-que	que	CONcoo	MORPH=empty	-que
die	dies	NOMcom	Case=Abl|Numb=Sing	die
ac	ac1	CONcoo	MORPH=empty	ac
nocte	nox	NOMcom	Case=Abl|Numb=Sing	nocte
retineatur	retineo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	retineatur
ut	ut4	CONsub	MORPH=empty	ut
temperetur	tempero	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	temperetur
instetur	insto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	instetur
.	.	PUNC	MORPH=empty	.
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
enim	enim2	CONcoo	MORPH=empty	enim
haec	hic1	PROdem	Case=Nom|Numb=Sing	haec
breuitas	breuitas	NOMcom	Case=Nom|Numb=Sing	breuitas
locuples	locuples	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	locuples
et	et2	CONcoo	MORPH=empty	et
infinita	infinitus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	infinita
et	et2	CONcoo	MORPH=empty	et
ex	ex	PRE	MORPH=empty	ex
omnibus	omnis	PROind	Case=Abl|Numb=Plur	omnibus
noui	nouus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	noui
ac	ac1	CONcoo	MORPH=empty	ac
ueteris	uetus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	ueteris
Testamenti	testamentum	NOMcom	Case=Gen|Numb=Sing	testamenti
prseceptis	prsecipio	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	prseceptis
institutis	institutum	NOMcom	Case=Abl|Numb=Plur	institutis
-que	que	CONcoo	MORPH=empty	-que
decerpta	decerpo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	decerpta
infantibus	infans1	NOMcom	Case=Dat|Numb=Plur	infantibus
feminis	femina	NOMcom	Case=Abl|Numb=Plur	feminis
uiris	uir	NOMcom	Case=Dat|Numb=Plur	uiris
senibus	senex1	NOMcom	Case=Dat|Numb=Plur	senibus
aptissima	aptus	ADJqua	Case=Nom|Numb=Plur|Deg=Sup	aptissima
.	.	PUNC	MORPH=empty	.
atque	atque1	CONcoo	MORPH=empty	atque
ut	ut4	CONsub	MORPH=empty	ut
breuitatis	breuitas	NOMcom	Case=Gen|Numb=Sing	breuitatis
ipsius	ipse	PROdem	Case=Gen|Numb=Sing	ipsius
conmendabilior	commendabilis	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	conmendabilior
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
possit	possum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	possit
opulentia	opulentia	NOMcom	Case=Nom|Numb=Sing	opulentia
quid	quis1	PROint	Case=Nom|Numb=Sing	quid
in	in	PRE	MORPH=empty	in
singulis	singulus	ADJdis	Case=Abl|Numb=Plur	singulis
uerbis	uerbum	NOMcom	Case=Abl|Numb=Plur	uerbis
sacramenti	sacramentum	NOMcom	Case=Gen|Numb=Sing	sacramenti
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
prosequemur	prosequor	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Dep|Person=1	prosequemur
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
hic	hic1	PROdem	Case=Nom|Deg=Pos	hic
prophetia	prophetium	NOMcom	Case=Nom|Numb=Sing	prophetia
non	non	ADVneg	MORPH=empty	non
obscuritas	obscuritas	NOMcom	Case=Nom|Numb=Sing	obscuritas
non	non	ADVneg	MORPH=empty	non
exemplum	exemplum	NOMcom	Case=Nom|Numb=Sing	exemplum
.	.	PUNC	MORPH=empty	.
uox	uox	NOMcom	Case=Nom|Numb=Sing	uox
interrogantis	interrogo	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	interrogantis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
bonitas	bonitas	NOMcom	Case=Nom|Numb=Sing	bonitas
respondentis	respondeo	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	respondentis
confirmatio	confirmatio	NOMcom	Case=Nom|Numb=Sing	confirmatio
audientis	audio	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	audientis
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
uirtus	uirtus	NOMcom	Case=Nom|Numb=Sing	uirtus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
contuenda	contueor	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Dep	contuenda
uerborum	uerbum	NOMcom	Case=Gen|Numb=Plur	uerborum
.	.	PUNC	MORPH=empty	.
distinxit	distinguo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	distinxit
enim	enim2	CONcoo	MORPH=empty	enim
ita	ita	ADV	Deg=Pos	ita
habitationem	habitatio	NOMcom	Case=Acc|Numb=Sing	habitationem
in	in	PRE	MORPH=empty	in
tabernaculo	tabernaculum	NOMcom	Case=Abl|Numb=Sing	tabernaculo
requiem	requies	NOMcom	Case=Acc|Numb=Sing	requiem
in	in	PRE	MORPH=empty	in
monte	mons	NOMcom	Case=Abl|Numb=Sing	monte
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
prior	prior	ADJord	Case=Nom|Numb=Sing|Deg=Comp	prior
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
habitatio	habitatio	NOMcom	Case=Nom|Numb=Sing	habitatio
in	in	PRE	MORPH=empty	in
tabernaculo	tabernaculum	NOMcom	Case=Abl|Numb=Sing	tabernaculo
posterior	posterus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	posterior
requies	requies	NOMcom	Case=Nom|Numb=Sing	requies
in	in	PRE	MORPH=empty	in
monte	mons	NOMcom	Case=Abl|Numb=Sing	monte
.	.	PUNC	MORPH=empty	.
ut	ut4	CONsub	MORPH=empty	ut
ergo	ergo2	CONcoo	MORPH=empty	ergo
habitationis	habitatio	NOMcom	Case=Gen|Numb=Sing	habitationis
etrequiei	etrequieus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	etrequiei
distantia	distantia	NOMcom	Case=Nom|Numb=Sing	distantia
intellegatur	intelligo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	intellegatur
montis	mons	NOMcom	Case=Gen|Numb=Sing	montis
et	et2	CONcoo	MORPH=empty	et
tabernaculi	tabernaculum	NOMcom	Case=Gen|Numb=Sing	tabernaculi
proprietas	proprietas	NOMcom	Case=Nom|Numb=Sing	proprietas
explicanda	explico	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	explicanda
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
tabernacula	tabernaculum	NOMcom	Case=Acc|Numb=Plur	tabernacula
quse	quis?	PROrel	MORPH=empty	quse
prius	prius	ADJadv.ord	Deg=Comp	prius
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
legimus	lego?	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	legimus
fuerunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuerunt
leuia	leuis?	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	leuia
caduca	caducus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	caduca
arescentia	aresco	NOMcom	Case=Nom|Numb=Plur	arescentia
ad	ad2	PRE	MORPH=empty	ad
tempus	tempus?	NOMcom	Case=Acc|Numb=Sing	tempus
ex	ex	PRE	MORPH=empty	ex
frondibus	frons?	NOMcom	Case=Abl|Numb=Plur	frondibus
texta	textum	NOMcom	Case=Nom|Numb=Plur	texta
qualia	qualis1	PROrel	Case=Nom|Numb=Plur	qualia
interdum	interdum	ADV	Deg=Pos	interdum
a	ab	PRE	MORPH=empty	a
nobis	nos	PROper	Case=Abl|Numb=Plur	nobis
effici	efficio	VER	Mood=Inf|Tense=Pres|Voice=Pass	effici
solent	soleo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=SemDep|Person=3	solent
uitandi	uito	VER	Case=Gen|Numb=Sing|Mood=Adj|Voice=Pass	uitandi
aestus	aestus	NOMcom	Case=Gen|Numb=Sing	aestus
causa	causa	NOMcom	Case=Nom|Numb=Sing	causa
ut	ut4	CONsub	MORPH=empty	ut
infra	infra2	PRE	MORPH=empty	infra
umbram	umbra	NOMcom	Case=Acc|Numb=Sing	umbram
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
ardorem	ardor	NOMcom	Case=Acc|Numb=Sing	ardorem
solis	sol	NOMcom	Case=Gen|Numb=Sing	solis
aestum	aestus	NOMcom	Case=Acc|Numb=Sing	aestum
-que	que	CONcoo	MORPH=empty	-que
uitemus	uito	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	uitemus
.	.	PUNC	MORPH=empty	.
istius	iste	PROdem	Case=Gen|Numb=Sing	istius
modi	modus	NOMcom	Case=Gen|Numb=Sing	modi
enim	enim2	CONcoo	MORPH=empty	enim
tabernacula	tabernaculum	NOMcom	Case=Nom|Numb=Plur	tabernacula
populo	populus?	NOMcom	Case=Dat|Numb=Sing	populo
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
per	per	PRE	MORPH=empty	per
Moyse	moysis	NOMcom	Numb=Sing	moyse
-ne	ne2	CONcoo	MORPH=empty	-ne
instituta	instituo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	instituta
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
haec	hic1	PROdem	Case=Nom|Numb=Plur	haec
arefacta	arefacio	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	arefacta
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
et	et2	CONcoo	MORPH=empty	et
dissoluta	dissolutus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	dissoluta
.	.	PUNC	MORPH=empty	.
erant	sum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erant
enim	enim2	CONcoo	MORPH=empty	enim
imaginaria	imaginarius	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	imaginaria
et	et2	CONcoo	MORPH=empty	et
facta	facio	NOMcom	Case=Nom|Numb=Plur|Voice=Pass	facta
ad	ad2	PRE	MORPH=empty	ad
exemplum	exemplum	NOMcom	Case=Acc|Numb=Sing	exemplum
.	.	PUNC	MORPH=empty	.
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
enim	enim2	CONcoo	MORPH=empty	enim
ita	ita	ADV	Deg=Pos	ita
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
Moysi	moysus	NOMcom	Case=Gen|Numb=Sing	moysi
uide	uideo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	uide
facias	facio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	facias
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
secundum	secundum2	PRE	MORPH=empty	secundum
speciem	species	NOMcom	Case=Acc|Numb=Sing	speciem
quam	quam1	ADVrel	MORPH=empty	quam
ostendi	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	ostendi
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
in	in	PRE	MORPH=empty	in
monte	mons	NOMcom	Case=Abl|Numb=Sing	monte
.	.	PUNC	MORPH=empty	.
Dauid	dauis	ADJqua	Numb=Sing	dauid
quoque	quoque	ADV	Deg=Pos	quoque
.	.	PUNC	MORPH=empty	.
templum	templum	NOMcom	Case=Acc|Numb=Sing	templum
aedificare	aedifico	VER	Mood=Inf|Tense=Pres|Voice=Act	aedificare
optans	opto	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	optans
tabernaculum	tabernaculum	NOMcom	Case=Acc|Numb=Sing	tabernaculum
cognominauit	cognomino	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	cognominauit
sicuti	sicut1	ADVrel	MORPH=empty	sicuti
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
non	non	ADVneg	MORPH=empty	non
dabo	do	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	dabo
somnum	somnus	NOMcom	Case=Acc|Numb=Sing	somnum
oculis	oculus	NOMcom	Case=Dat|Numb=Plur	oculis
meis	meus	PROpos	Case=Dat|Numb=Plur	meis
donec	donec	CONsub	MORPH=empty	donec
iueniam	iuenio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	iueniam
locum	locus	NOMcom	Case=Acc|Numb=Sing	locum
domino	dominus	NOMcom	Case=Dat|Numb=Sing	domino
tabernaculum	tabernaculum	NOMcom	Case=Acc|Numb=Sing	tabernaculum
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
Iacob	iaco	VER	Numb=Sing|Mood=Ind|Person=1	iacob
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
et	et2	CONcoo	MORPH=empty	et
Moysi	moysus	NOMcom	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf	moysi
et	et2	CONcoo	MORPH=empty	et
Salomonis	salomon	NOMcom	Case=Gen|Numb=Sing	salomonis
tabernaculum	tabernaculum	NOMcom	Case=Acc|Numb=Sing	tabernaculum
concidit	concido?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	concidit
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
