form	lemma	POS	morph	treated_token
restauras	restauro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	restauras
.	.	PUNC	MORPH=empty	.
.	.	PUNC	MORPH=empty	.
claudum	claudus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	claudum
natum	natus1	NOMcom	Case=Acc|Numb=Sing	natum
ingredi	ingredior	VER	Mood=Inf|Tense=Pres|Voice=Dep	ingredi
iubes	iubeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	iubes
et	et2	CONcoo	MORPH=empty	et
multae	multus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	multae
aetatis	aetas	NOMcom	Case=Gen|Numb=Sing	aetatis
uirum	uir	NOMcom	Case=Acc|Numb=Sing	uirum
incessu	incessus	NOMcom	Case=Abl|Numb=Sing	incessu
rudi	rudis2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	rudi
incitas	incito1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	incitas
.	.	PUNC	MORPH=empty	.
has	hic1	PROdem	Case=Acc|Numb=Plur	has
opes	ops	NOMcom	Case=Acc|Numb=Plur	opes
tribuit	tribuo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	tribuit
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
portio	portio	NOMcom	Case=Nom|Numb=Sing	portio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
nouit	nosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	nouit
et	et2	CONcoo	MORPH=empty	et
Paulus	paulus	NOMcom	Case=Nom|Numb=Sing	paulus
diuitiae	diuitiae	NOMcom	Case=Gen|Numb=Plur	diuitiae
suae	suus	PROpos.ref	Case=Gen|Numb=Sing	suae
glorias	gloria	NOMcom	Case=Acc|Numb=Plur	glorias
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
autem	autem	CONcoo	MORPH=empty	autem
absit	absum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	absit
gloriari	glorior	VER	Mood=Inf|Tense=Pres|Voice=Dep	gloriari
nisi	nisi	CONsub	MORPH=empty	nisi
in	in	PRE	MORPH=empty	in
cruce	crux	NOMcom	Case=Abl|Numb=Sing	cruce
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
mei	meus	PROpos	Case=Gen|Numb=Sing	mei
Iesu	iesus	NOMcom	Numb=Sing	iesu
Christi	christes	NOMcom	Case=Gen|Numb=Sing	christi
per	per	PRE	MORPH=empty	per
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
mundus	mundus1	NOMcom	Case=Nom|Numb=Sing	mundus
crucifixus	crucifixus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	crucifixus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
