form	lemma	POS	morph	treated_token
liber	liber2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	liber
primus	primus	ADJord	Case=Nom|Numb=Sing|Deg=Sup	primus
et	et2	CONcoo	MORPH=empty	et
a	ab	PRE	MORPH=empty	a
quadragesimo	quadragesimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	quadragesimo
usque	usque	ADV	Deg=Pos	usque
in	in	PRE	MORPH=empty	in
septuagesimum	septuagesimus	ADJord	Case=Acc|Numb=Sing|Deg=Pos	septuagesimum
primum	primum	ADJadv.ord	Deg=Sup	primum
liber	liber2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	liber
secundus	secundus2	ADJord	Case=Nom|Numb=Sing|Deg=Pos	secundus
et	et2	CONcoo	MORPH=empty	et
ex	ex	PRE	MORPH=empty	ex
eo	is	PROdem	Case=Abl|Numb=Sing	eo
usque	usque	ADV	Deg=Pos	usque
in	in	PRE	MORPH=empty	in
octogesimum	octogesimus	ADJord	Case=Acc|Numb=Sing|Deg=Pos	octogesimum
octauum	octauus	ADJord	Case=Acc|Numb=Sing|Deg=Pos	octauum
liber	liber1	NOMcom	Case=Nom|Numb=Sing|Deg=Pos	liber
tertius	tertius	ADJord	Case=Nom|Numb=Sing|Deg=Pos	tertius
et	et2	CONcoo	MORPH=empty	et
usque	usque	ADV	Deg=Pos	usque
in	in	PRE	MORPH=empty	in
centesimum	centesimus	ADJord	Case=Acc|Numb=Sing|Deg=Pos	centesimum
quintum	quintus	ADJord	Case=Acc|Numb=Sing|Deg=Pos	quintum
liber	liber1	NOMcom	Case=Nom|Numb=Sing	liber
quartus	quartus	ADJord	Case=Nom|Numb=Sing|Deg=Pos	quartus
ob	ob	PRE	MORPH=empty	ob
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
hi	hic1	PROdem	Case=Nom|Numb=Plur	hi
omnes	omnis	PROind	Case=Nom|Numb=Plur	omnes
psalmi	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmi
in	in	PRE	MORPH=empty	in
consummatio	consummatio	NOMcom	Case=Abl|Numb=Sing	consummatio
-ne	ne2	CONcoo	MORPH=empty	-ne
sua	suum	PROpos.ref	Case=Abl|Numb=Sing	sua
habeant	habeo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	habeant
fiat	fio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	fiat
fiat	fio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	fiat
concludatur	concludo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	concludatur
deinde	deinde	ADV	Deg=Pos	deinde
in	in	PRE	MORPH=empty	in
centesimo	centesimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	centesimo
quinquagesimo	quinquagesimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	quinquagesimo
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
liber	liber2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	liber
quintus	quintus	ADJord	Case=Nom|Numb=Sing|Deg=Pos	quintus
.	.	PUNC	MORPH=empty	.
alii	alius	PROind	Case=Nom|Numb=Plur	alii
uero	uero4	CONcoo	MORPH=empty	uero
ita	ita	ADV	Deg=Pos	ita
inscribendos	inscribo	VER	Case=Acc|Numb=Plur|Mood=Adj|Voice=Pass	inscribendos
psalmos	psalmus	NOMcom	Case=Acc|Numb=Plur	psalmos
existimauerunt	existimo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	existimauerunt
psalmi	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmi
Dauid	dauis	NOMcom	Case=Acc|Numb=Sing	dauid
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
titulo	titulus	NOMcom	Case=Abl|Numb=Sing	titulo
intellegi	intelligo	VER	Mood=Inf|Tense=Pres|Voice=Pass	intellegi
uolunt	uolo?	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uolunt
eos	is	PROdem	Case=Acc|Numb=Plur	eos
omnes	omnis	PROind	Case=Acc|Numb=Plur	omnes
a	ab	PRE	MORPH=empty	a
Dauid	dauis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dauid
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
conscriptos	conscribo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	conscriptos
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
nos	nos	PROper	Case=Nom|Numb=Plur	nos
secundum	secundum2	PRE	Deg=Pos	secundum
apostolicam	apostolicus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	apostolicam
auctoritatem	auctoritas	NOMcom	Case=Acc|Numb=Sing	auctoritatem
librum	liber1	NOMcom	Case=Acc|Numb=Sing	librum
psalmorum	psalmus	NOMcom	Case=Gen|Numb=Plur	psalmorum
et	et2	CONcoo	MORPH=empty	et
nuncupamus	nuncupo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	nuncupamus
et	et2	CONcoo	MORPH=empty	et
scribimus	scribo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	scribimus
.	.	PUNC	MORPH=empty	.
ita	ita	ADV	Deg=Pos	ita
enim	enim2	CONcoo	MORPH=empty	enim
in	in	PRE	MORPH=empty	in
Actis	actum	NOMcom	Case=Abl|Numb=Plur	actis
apostolorum	apostola	NOMcom	Case=Gen|Numb=Plur	apostolorum
dictum	dico?	VER	Case=Acc|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	dictum
meminimus	memini	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	meminimus
scriptum	scribo	VER	Case=Nom|Numb=Sing|Mood=Ind|Voice=Pass	scriptum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
enim	enim2	CONcoo	MORPH=empty	enim
in	in	PRE	MORPH=empty	in
libro	liber1	NOMcom	Case=Abl|Numb=Sing	libro
psalmorum	psalmum	NOMcom	Case=Gen|Numb=Plur	psalmorum
fiat	fio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	fiat
domus	domus	NOMcom	Case=Nom|Numb=Sing	domus
eius	is	PROdem	Case=Gen|Numb=Sing	eius
deserta	deserta	NOMcom	Case=Nom|Numb=Sing	deserta
et	et2	CONcoo	MORPH=empty	et
episcopium	episcopium	NOMcom	Case=Nom|Numb=Sing	episcopium
eius	is	PROdem	Case=Gen|Numb=Sing	eius
accipiet	accipio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	accipiet
alius	alius	PROind	Case=Nom|Numb=Sing	alius
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
neque	neque	CONcoo	MORPH=empty	neque
secundum	secundum2	PRE	MORPH=empty	secundum
quosdam	quidam	PROind	Case=Acc|Numb=Plur	quosdam
Hebrseos	hebrieus	NOMcom	Case=Acc|Numb=Plur	hebrseos
quinque	quinque	ADJcar	Case=Ind	quinque
libri	liber1	NOMcom	Case=Nom|Numb=Plur	libri
neque	neque	CONcoo	MORPH=empty	neque
secundum	secundum2	PRE	MORPH=empty	secundum
aliorum	alius	PROind	Case=Gen|Numb=Plur	aliorum
simplicitatem	simplicitas	NOMcom	Case=Acc|Numb=Sing	simplicitatem
psalmi	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmi
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
dicendi	dico?	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	dicendi
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
sed	sed	CONcoo	MORPH=empty	sed
secundum	secundum2	PRE	MORPH=empty	secundum
apostolicam	apostolicus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	apostolicam
auctoritatem	auctoritas	NOMcom	Case=Acc|Numb=Sing	auctoritatem
liber	liber2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	liber
psalmorum	psalmus	NOMcom	Case=Gen|Numb=Plur	psalmorum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
noscendus	nosco	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	noscendus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
Sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
autem	autem	CONcoo	MORPH=empty	autem
plures	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Comp	plures
eorundem	idem	PROdem	Case=Gen|Numb=Plur	eorundem
psalmorum	psalmum	NOMcom	Case=Gen|Numb=Plur	psalmorum
scriptores	scriptor	NOMcom	Case=Nom|Numb=Plur	scriptores
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
aliquibus	aliquis	PROind	Case=Abl|Numb=Plur	aliquibus
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
auctor	auctor	NOMcom	Case=Nom|Numb=Sing	auctor
praescribitur	praescribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	praescribitur
in	in	PRE	MORPH=empty	in
aliquibus	aliquis	PROind	Case=Abl|Numb=Plur	aliquibus
Salomo	salomum	NOMcom	Case=Abl|Numb=Sing	salomo
-ne	ne2	CONcoo	MORPH=empty	-ne
in	in	PRE	MORPH=empty	in
aliquibus	aliquis	PROind	Case=Abl|Numb=Plur	aliquibus
Asaph	asaphus	NOMcom	Case=Nom|Numb=Sing	asaph
in	in	PRE	MORPH=empty	in
aliquibus	aliquis	PROind	Case=Abl|Numb=Plur	aliquibus
Idith	ideo	VER	Numb=Sing|Mood=Imp	idith
um	uns	NOMcom	Numb=Sing	um
in	in	PRE	MORPH=empty	in
aliquibus	aliquis	PROind	Case=Abl|Numb=Plur	aliquibus
filiorum	filius	NOMcom	Case=Gen|Numb=Plur	filiorum
Chore	chors	NOMcom	Case=Abl|Numb=Sing	chore
in	in	PRE	MORPH=empty	in
aliquo	aliquis	PROind	Case=Abl|Numb=Sing	aliquo
Moyses	moyseo	VER	Numb=Sing|Tense=Pres	moyses
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quidem	quidem	ADV	Deg=Pos	quidem
absurdum	absurdus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	absurdum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
psalmos	psalmus	NOMcom	Case=Acc|Numb=Plur	psalmos
Dauid	dauis	NOMcom	Case=Acc|Numb=Plur	dauid
nominare	nomino	VER	Mood=Inf|Tense=Pres|Voice=Act	nominare
cum	cum3	CONsub	MORPH=empty	cum
ibi	ibi	ADV	Deg=Pos	ibi
auctores	auctor	NOMcom	Case=Nom|Numb=Plur	auctores
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
ipsis	ipse	PROdem	Case=Abl|Numb=Plur	ipsis
inscriptionum	inscriptio	NOMcom	Case=Gen|Numb=Plur	inscriptionum
titulis	titulus	NOMcom	Case=Abl|Numb=Plur	titulis
commendentur	commendo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	commendentur
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
liber	liber2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	liber
psalmorum	psalmus	NOMcom	Case=Gen|Numb=Plur	psalmorum
rectius	rectus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	rectius
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
dicatur	dico?	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	dicatur
diuersis	diuersus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	diuersis
in	in	PRE	MORPH=empty	in
unum	unum	ADJcar	Case=Acc|Numb=Sing	unum
uolume	uolum	NOMcom	Case=Nom|Numb=Sing	uolume
-ne	ne2	CONcoo	MORPH=empty	-ne
prophetiis	prophetia	NOMcom	Case=Abl|Numb=Plur	prophetiis
diuersorum	diuersus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	diuersorum
et	et2	CONcoo	MORPH=empty	et
auctorum	auctor	NOMcom	Case=Gen|Numb=Plur	auctorum
et	et2	CONcoo	MORPH=empty	et
temporum	tempus?	NOMcom	Case=Gen|Numb=Plur	temporum
congregatis	congrego	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	congregatis
.	.	PUNC	MORPH=empty	.
visum	uideo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	uisum
autem	autem	CONcoo	MORPH=empty	autem
aliquibus	aliquis	PROind	Case=Dat|Numb=Plur	aliquibus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
Hieremise	hieremis	ADJqua	Deg=Pos	hieremise
et	et2	CONcoo	MORPH=empty	et
Aggsei	aggreo	VER	Case=Nom|Numb=Plur|Mood=Inf	aggsei
et	et2	CONcoo	MORPH=empty	et
Zacharise	zacharis	NOMcom	MORPH=empty	zacharise
quorundam	quidam	PROind	Case=Gen|Numb=Plur	quorundam
psalmorum	psalmus	NOMcom	Case=Gen|Numb=Plur	psalmorum
superscriptionibus	superscriptio	NOMcom	Case=Abl|Numb=Plur	superscriptionibus
nomina	nomen	NOMcom	Case=Acc|Numb=Plur	nomina
praenotare	praenoto	VER	Mood=Inf|Tense=Pres|Voice=Act	praenotare
cum	cum3	CONsub	MORPH=empty	cum
horum	hic1	PROdem	Case=Gen|Numb=Plur	horum
nihil	nihil	PROind	Case=Ind	nihil
in	in	PRE	MORPH=empty	in
authenticis	authenticus	NOMcom	Case=Abl|Numb=Plur|Deg=Pos	authenticis
septuaginta	septuaginta	ADJcar	Case=Ind	septuaginta
translatorum	transfero	NOMcom	Case=Gen|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	translatorum
libris	liber1	NOMcom	Case=Abl|Numb=Plur	libris
ita	ita	ADV	Deg=Pos	ita
editum	edo?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	editum
reperiatur	reperio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	reperiatur
adeo	adeo2	ADV	Deg=Pos	adeo
ut	ut4	CONsub	MORPH=empty	ut
etiam	etiam	ADV	Deg=Pos	etiam
in	in	PRE	MORPH=empty	in
plurimis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Sup	plurimis
latinis	latina	NOMcom	Case=Abl|Numb=Plur	latinis
et	et2	CONcoo	MORPH=empty	et
graecis	graecus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	graecis
codicibus	caudex	NOMcom	Case=Abl|Numb=Plur	codicibus
sine	sine	PRE	MORPH=empty	sine
horum	hic1	PROdem	Case=Gen|Numb=Plur	horum
nominibus	nomen	NOMcom	Case=Abl|Numb=Plur	nominibus
simplices	simplex	ADJmul	Case=Nom|Numb=Plur|Deg=Pos	simplices
tantum	tantum2	ADV	Deg=Pos	tantum
psalmorum	psalmus	NOMcom	Case=Gen|Numb=Plur	psalmorum
tituli	titulus	NOMcom	Case=Nom|Numb=Plur	tituli
praeferantur	praefero	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	praeferantur
.	.	PUNC	MORPH=empty	.
De	de	PRE	MORPH=empty	de
his	hic1	PROdem	Case=Abl|Numb=Plur	his
autem	autem	CONcoo	MORPH=empty	autem
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
sine	sine	PRE	MORPH=empty	sine
diuersorum	diuersus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	diuersorum
auctorum	auctor	NOMcom	Case=Gen|Numb=Plur	auctorum
nominibus	nomen	NOMcom	Case=Abl|Numb=Plur	nominibus
sub	sub	PRE	MORPH=empty	sub
diuersis	diuersus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	diuersis
superscriptionibus	superscriptio	NOMcom	Case=Abl|Numb=Plur	superscriptionibus
habentur	habeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	habentur
antiquorum	antiquus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	antiquorum
uirorum	uir	NOMcom	Case=Gen|Numb=Plur	uirorum
ista	iste	PROdem	Case=Nom|Numb=Sing	ista
traditio	traditio	NOMcom	Case=Nom|Numb=Sing	traditio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	quod2	CONsub	MORPH=empty	quod
ex	ex	PRE	MORPH=empty	ex
eo	is	PROdem	Case=Abl|Numb=Sing	eo
psalmo	psalmus	NOMcom	Case=Abl|Numb=Sing	psalmo
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
auctor	auctor	NOMcom	Case=Nom|Numb=Sing	auctor
in	in	PRE	MORPH=empty	in
superscriptio	superscriptio	NOMcom	Case=Abl|Numb=Sing	superscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
ponitur	pono	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	ponitur
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
deinceps	deinceps	ADV	Deg=Pos	deinceps
sine	sine	PRE	MORPH=empty	sine
auctorum	auctor	NOMcom	Case=Gen|Numb=Plur	auctorum
superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
succedunt	succedo1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	succedunt
illius	ille	PROdem	Case=Gen|Numb=Sing	illius
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
existimandi	existimo	VER	Case=Gen|Numb=Plur|Mood=Adj|Voice=Pass	existimandi
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
anterioris	anterior	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	anterioris
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
auctor	auctor	NOMcom	Case=Nom|Numb=Sing	auctor
inscribitur	inscribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	inscribitur
usque	usque	ADV	Deg=Pos	usque
in	in	PRE	MORPH=empty	in
eum	is	PROdem	Case=Acc|Numb=Sing	eum
psalmum	psalmum	NOMcom	Case=Acc|Numb=Sing	psalmum
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
nomen	nomen	NOMcom	Case=Nom|Numb=Sing	nomen
auctoris	auctor	NOMcom	Case=Gen|Numb=Sing	auctoris
alterius	alter	PROind	Case=Gen|Numb=Sing	alterius
prseferatur	prsefero	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	prseferatur
ut	ut4	CONsub	MORPH=empty	ut
si	si2	CONsub	MORPH=empty	si
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
alicuius	aliquis	PROind	Case=Gen|Numb=Sing	alicuius
superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
talis	talis	PROdem	Case=Nom|Numb=Sing	talis
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
psalmus	psalmus	ADJqua	Case=Nom|Numb=Sing	psalmus
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
ceteri	ceteri	NOMcom	Case=Nom|Numb=Plur	ceteri
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
sine	sine	PRE	MORPH=empty	sine
titulo	titulus	NOMcom	Case=Abl|Numb=Sing	titulo
consequantur	consequor	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	consequantur
Dauid	dauis	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	dauid
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
credantur	credo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	credantur
donec	donec	CONsub	MORPH=empty	donec
cum	cum3	CONsub	MORPH=empty	cum
prophetae	prophetus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	prophetae
alterius	alter	PROind	Case=Gen|Numb=Sing	alterius
nomen	nomen	NOMcom	Case=Nom|Numb=Sing	nomen
in	in	PRE	MORPH=empty	in
superscriptio	superscriptio	NOMcom	Case=Abl|Numb=Sing	superscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
ponatur	pono	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	ponatur
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
ex	ex	PRE	MORPH=empty	ex
eo	is	PROdem	Case=Abl|Numb=Sing	eo
usque	usque	ADV	Deg=Pos	usque
in	in	PRE	MORPH=empty	in
alterum	alter	PROind	Case=Acc|Numb=Sing	alterum
prophetam	propheta	VER	Case=Acc|Numb=Sing	prophetam
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
sine	sine	PRE	MORPH=empty	sine
inscriptio	inscriptio	NOMcom	Case=Abl|Numb=Sing	inscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
medii	medius	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	medii
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
eius	is	PROdem	Case=Gen|Numb=Sing	eius
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
in	in	PRE	MORPH=empty	in
anterioris	anterior	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	anterioris
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
auctor	auctor	NOMcom	Case=Nom|Numb=Sing	auctor
c	ci	PRE	MORPH=empty	c
ptus	ptus	NOMcom	Case=Nom|Numb=Sing	ptus
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
anteferri	antefero	VER	Mood=Inf|Tense=Pres|Voice=Pass	anteferri
.	.	PUNC	MORPH=empty	.
Quod	quod1	CONcoo	MORPH=empty	quod
si	si2	CONsub	MORPH=empty	si
forte	forte	ADV	Deg=Pos	forte
aliquis	aliquis	PROind	Case=Nom|Numb=Sing	aliquis
per	per	PRE	MORPH=empty	per
id	is	PROdem	Case=Acc|Numb=Sing	id
intellegentise	intelligente	ADJqua	Deg=Pos	intellegentise
huic	hic1	PROdem	Case=Dat|Numb=Sing	huic
fidem	fides?	NOMcom	Case=Acc|Numb=Sing	fidem
detrahet	detraho	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	detrahet
quod	quod2	CONsub	MORPH=empty	quod
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
psalmis	psalma	NOMcom	Case=Abl|Numb=Plur	psalmis
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
eum	is	PROdem	Case=Acc|Numb=Sing	eum
psalmum	psalmum	NOMcom	Case=Acc|Numb=Sing	psalmum
.	.	PUNC	MORPH=empty	.
cui	qui1	PROrel	Case=Dat|Numb=Sing	cui
Moyses	moyses	NOMcom	Case=Nom|Numb=Sing	moyses
auctor	auctor	NOMcom	Case=Nom|Numb=Sing	auctor
praelatus	praefero	ADJqua	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf	praelatus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
subsecuntur	subsequor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	subsecuntur
scriptum	scriptum	NOMcom	Case=Nom|Numb=Sing	scriptum
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
in	in	PRE	MORPH=empty	in
nonagesimo	nonagesimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	nonagesimo
octauo	octauus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	octauo
Moyses	moyses	NOMcom	Case=Nom|Numb=Sing	moyses
et	et2	CONcoo	MORPH=empty	et
Aaro	arer	NOMcom	Case=Abl|Numb=Sing	aaro
-ne	ne2	CONcoo	MORPH=empty	-ne
in	in	PRE	MORPH=empty	in
sacerdotes	sacerdos	NOMcom	Case=Acc|Numb=Plur	sacerdotes
eius	is	PROdem	Case=Gen|Numb=Sing	eius
et	et2	CONcoo	MORPH=empty	et
Samuel	samuel	NOMcom	Numb=Sing|Deg=Pos	samuel
inter	inter	PRE	MORPH=empty	inter
inuocantes	inuoco	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	inuocantes
nomen	nomen	NOMcom	Case=Acc|Numb=Sing	nomen
